"language","a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","s","t","u","v","w","x","y","z"," "
1,0.0606060606060606,0.0151515151515152,0.0303030303030303,0,0.151515151515152,0,0,0.0151515151515152,0.0151515151515152,0.0151515151515152,0,0.0454545454545455,0.0757575757575758,0.0303030303030303,0.0606060606060606,0.0303030303030303,0,0.0454545454545455,0.0303030303030303,0.0454545454545455,0.0909090909090909,0,0,0,0,0.0151515151515152,0.227272727272727
1,0.0285714285714286,0,0,0,0.142857142857143,0,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0,0,0.114285714285714,0.0285714285714286,0.0571428571428571,0.0285714285714286,0,0.114285714285714,0.0571428571428571,0.0285714285714286,0.114285714285714,0,0,0,0,0,0.2
1,0.0517241379310345,0,0.0344827586206897,0.0172413793103448,0.155172413793103,0.0344827586206897,0.0172413793103448,0,0.0862068965517241,0,0,0.0172413793103448,0.0172413793103448,0.0517241379310345,0.0517241379310345,0.0344827586206897,0,0.0172413793103448,0.103448275862069,0.0689655172413793,0,0.0172413793103448,0,0.0344827586206897,0,0,0.189655172413793
1,0.107692307692308,0,0.0307692307692308,0.0307692307692308,0.138461538461538,0.0461538461538462,0,0,0.0153846153846154,0,0,0.0769230769230769,0.0461538461538462,0.0923076923076923,0.0307692307692308,0.0307692307692308,0,0.0153846153846154,0.0307692307692308,0.0461538461538462,0.0461538461538462,0,0,0,0,0,0.215384615384615
1,0.0909090909090909,0,0.0303030303030303,0.0606060606060606,0.136363636363636,0.0151515151515152,0,0.0151515151515152,0.0454545454545455,0,0,0.0757575757575758,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0151515151515152,0,0.0303030303030303,0.0303030303030303,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0.242424242424242
1,0.130434782608696,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0,0,0,0.0434782608695652,0,0,0.0434782608695652,0,0.0434782608695652,0,0,0.0434782608695652,0,0,0.0434782608695652,0.0869565217391304,0,0,0,0,0,0.304347826086957
1,0.0615384615384615,0,0.0307692307692308,0.0307692307692308,0.0923076923076923,0.0153846153846154,0,0.0307692307692308,0.0461538461538462,0,0,0.0769230769230769,0.0153846153846154,0.0461538461538462,0.0461538461538462,0.0307692307692308,0,0.0153846153846154,0.107692307692308,0.0615384615384615,0.0615384615384615,0,0,0,0,0,0.230769230769231
1,0.0408163265306122,0,0.0408163265306122,0.0204081632653061,0.163265306122449,0,0,0,0.0204081632653061,0,0,0.0816326530612245,0.0612244897959184,0.102040816326531,0.0816326530612245,0,0.0408163265306122,0.0408163265306122,0,0.0204081632653061,0.0408163265306122,0.0204081632653061,0,0,0,0,0.224489795918367
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0.3
1,0.0597014925373134,0,0.0298507462686567,0.0597014925373134,0.134328358208955,0,0,0.0149253731343284,0.0895522388059701,0,0,0.0895522388059701,0.0447761194029851,0,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0597014925373134,0.0298507462686567,0.0298507462686567,0.0298507462686567,0.0298507462686567,0,0,0,0,0.208955223880597
1,0.0857142857142857,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.171428571428571,0.0285714285714286,0,0,0.0571428571428571,0,0,0.0857142857142857,0.0285714285714286,0.0285714285714286,0,0,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0285714285714286,0,0,0,0,0,0.257142857142857
1,0.0606060606060606,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.151515151515152,0.0151515151515152,0,0.0151515151515152,0.0606060606060606,0,0,0.121212121212121,0.0757575757575758,0.0303030303030303,0.0303030303030303,0.0303030303030303,0,0.0151515151515152,0.0303030303030303,0.0454545454545455,0.0151515151515152,0,0,0,0,0,0.257575757575758
1,0,0,0.03125,0.03125,0.125,0.03125,0,0.03125,0.03125,0,0,0.0625,0.0625,0.03125,0.0625,0,0.03125,0.09375,0.09375,0.03125,0.0625,0,0,0,0,0,0.1875
1,0.123076923076923,0.0153846153846154,0.0307692307692308,0.0461538461538462,0.153846153846154,0.0153846153846154,0.0307692307692308,0,0.0153846153846154,0,0,0.0307692307692308,0.0307692307692308,0.107692307692308,0,0,0,0.0461538461538462,0.0769230769230769,0.0461538461538462,0.0153846153846154,0,0,0,0,0,0.215384615384615
1,0.0408163265306122,0,0,0.0408163265306122,0.122448979591837,0,0.0204081632653061,0.0204081632653061,0.0612244897959184,0,0,0.0816326530612245,0.0408163265306122,0.102040816326531,0.0816326530612245,0,0,0,0.0612244897959184,0.0408163265306122,0.0204081632653061,0,0,0,0,0,0.26530612244898
1,0.0909090909090909,0,0.0303030303030303,0.0606060606060606,0.121212121212121,0.0151515151515152,0,0.0303030303030303,0.0303030303030303,0.0151515151515152,0,0.0303030303030303,0.0151515151515152,0.0606060606060606,0.0151515151515152,0.0151515151515152,0,0.0454545454545455,0.106060606060606,0.0606060606060606,0.0454545454545455,0,0,0,0,0,0.212121212121212
1,0.0454545454545455,0,0,0.0681818181818182,0.159090909090909,0.0454545454545455,0.0227272727272727,0,0.0681818181818182,0,0,0.0909090909090909,0,0.0681818181818182,0,0,0,0.0227272727272727,0.113636363636364,0.0454545454545455,0,0,0,0,0,0,0.25
1,0.0434782608695652,0,0.0289855072463768,0.0289855072463768,0.115942028985507,0.0289855072463768,0,0,0.0289855072463768,0.0144927536231884,0,0.0289855072463768,0.0144927536231884,0.072463768115942,0.0289855072463768,0.0144927536231884,0.0144927536231884,0.0434782608695652,0.072463768115942,0.0869565217391304,0.101449275362319,0.0144927536231884,0,0,0,0,0.217391304347826
1,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0.222222222222222,0,0,0,0,0,0.333333333333333
1,0.0681818181818182,0,0.0681818181818182,0.0454545454545455,0.159090909090909,0,0.0454545454545455,0.0454545454545455,0.0227272727272727,0,0,0,0,0.136363636363636,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0454545454545455,0,0,0,0,0,0,0.227272727272727
1,0.0769230769230769,0,0.0615384615384615,0.0153846153846154,0.123076923076923,0,0,0.0461538461538462,0.0461538461538462,0,0,0.0307692307692308,0,0.0769230769230769,0.0153846153846154,0.0307692307692308,0,0.0153846153846154,0.107692307692308,0.0923076923076923,0.0307692307692308,0.0153846153846154,0,0,0,0,0.215384615384615
1,0.0294117647058824,0,0,0.0882352941176471,0.176470588235294,0.0588235294117647,0.0294117647058824,0,0.0588235294117647,0,0,0.0882352941176471,0,0.0588235294117647,0,0,0,0.0294117647058824,0.117647058823529,0.0294117647058824,0,0,0,0,0,0,0.235294117647059
1,0.0142857142857143,0,0.0142857142857143,0.0428571428571429,0.114285714285714,0.0285714285714286,0,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,0.0285714285714286,0.0142857142857143,0.0571428571428571,0.0571428571428571,0.0142857142857143,0,0.0428571428571429,0.0857142857142857,0.0714285714285714,0.114285714285714,0,0,0,0,0.0142857142857143,0.228571428571429
1,0.1,0,0.02,0.06,0.14,0,0.06,0.02,0.04,0,0.02,0,0,0.14,0.02,0,0.02,0.04,0.04,0.04,0.02,0.02,0,0.02,0,0,0.18
1,0.0895522388059701,0,0.0597014925373134,0.0149253731343284,0.134328358208955,0,0,0.0298507462686567,0.0447761194029851,0,0.0149253731343284,0.0149253731343284,0,0.119402985074627,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0746268656716418,0.0597014925373134,0.0447761194029851,0.0149253731343284,0,0,0,0.0149253731343284,0.208955223880597
1,0.027027027027027,0,0,0.0810810810810811,0.162162162162162,0.0540540540540541,0.027027027027027,0,0.0810810810810811,0,0,0.108108108108108,0,0.0540540540540541,0,0,0,0.027027027027027,0.108108108108108,0.027027027027027,0,0,0,0,0,0,0.243243243243243
1,0.0161290322580645,0,0.0483870967741935,0.032258064516129,0.0967741935483871,0.032258064516129,0,0.0161290322580645,0.0483870967741935,0.0161290322580645,0,0.032258064516129,0,0.0967741935483871,0.0483870967741935,0.0161290322580645,0.0161290322580645,0.032258064516129,0.0967741935483871,0.0483870967741935,0.0806451612903226,0,0,0,0,0,0.225806451612903
1,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0.222222222222222,0,0,0,0,0,0.333333333333333
1,0.156862745098039,0,0,0.0588235294117647,0.156862745098039,0,0.0392156862745098,0.0196078431372549,0.0392156862745098,0,0.0196078431372549,0.0588235294117647,0.0196078431372549,0.117647058823529,0.0196078431372549,0,0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0,0,0,0.0392156862745098,0,0,0.176470588235294
1,0.151515151515152,0,0.0454545454545455,0.0151515151515152,0.136363636363636,0,0,0.0303030303030303,0.0303030303030303,0,0.0151515151515152,0.0606060606060606,0.0151515151515152,0.0909090909090909,0,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0454545454545455,0.0606060606060606,0.0454545454545455,0.0151515151515152,0,0,0,0,0.181818181818182
1,0.0454545454545455,0,0,0.0681818181818182,0.159090909090909,0.0454545454545455,0.0227272727272727,0,0.0681818181818182,0,0,0.0909090909090909,0,0.0681818181818182,0,0,0,0.0227272727272727,0.113636363636364,0.0454545454545455,0,0,0,0,0,0,0.25
1,0.0289855072463768,0,0.0144927536231884,0.0434782608695652,0.101449275362319,0.0289855072463768,0,0,0.0434782608695652,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.0144927536231884,0.0869565217391304,0.0434782608695652,0.0144927536231884,0,0.0434782608695652,0.072463768115942,0.0579710144927536,0.101449275362319,0,0,0.0144927536231884,0,0,0.231884057971014
1,0.134615384615385,0,0.0192307692307692,0.0576923076923077,0.173076923076923,0,0.0384615384615385,0.0192307692307692,0.0384615384615385,0.0192307692307692,0,0.0576923076923077,0.0192307692307692,0.0961538461538462,0.0192307692307692,0,0.0192307692307692,0.0384615384615385,0.0384615384615385,0.0192307692307692,0,0,0,0.0192307692307692,0,0,0.173076923076923
1,0.117647058823529,0,0.0441176470588235,0.0294117647058824,0.161764705882353,0,0,0.0294117647058824,0.0294117647058824,0.0147058823529412,0,0.0588235294117647,0.0147058823529412,0.0735294117647059,0,0.0147058823529412,0,0.0441176470588235,0.0588235294117647,0.0735294117647059,0.0294117647058824,0.0147058823529412,0,0,0,0,0.191176470588235
1,0.025,0,0,0.075,0.175,0.05,0.025,0,0.075,0,0,0.1,0,0.05,0,0,0,0.025,0.1,0.05,0,0,0,0,0,0,0.25
1,0.0579710144927536,0,0.0144927536231884,0.0289855072463768,0.130434782608696,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.0434782608695652,0.0144927536231884,0,0.0579710144927536,0.0144927536231884,0.0579710144927536,0.0289855072463768,0,0.0289855072463768,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0144927536231884,0,0,0,0.0144927536231884,0.173913043478261
1,0.0476190476190476,0,0,0,0,0,0,0,0.0952380952380952,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.142857142857143,0,0,0,0,0,0.285714285714286
1,0.0769230769230769,0,0.0384615384615385,0.0769230769230769,0.192307692307692,0,0.0384615384615385,0.0192307692307692,0.0192307692307692,0.0192307692307692,0,0,0,0.115384615384615,0.0384615384615385,0,0,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0192307692307692,0,0,0.0384615384615385,0,0,0.192307692307692
1,0.0819672131147541,0,0.0655737704918033,0.0327868852459016,0.131147540983607,0,0,0.0327868852459016,0.0491803278688525,0.0163934426229508,0,0.0327868852459016,0,0.0819672131147541,0.0163934426229508,0.0163934426229508,0,0.0327868852459016,0.0819672131147541,0.0655737704918033,0.0327868852459016,0.0163934426229508,0,0,0,0,0.213114754098361
1,0.0294117647058824,0,0,0.0882352941176471,0.176470588235294,0.0588235294117647,0.0294117647058824,0,0.0588235294117647,0,0,0.0882352941176471,0,0.0588235294117647,0,0,0,0.0294117647058824,0.117647058823529,0.0294117647058824,0,0,0,0,0,0,0.235294117647059
1,0.0294117647058824,0,0.0147058823529412,0.0588235294117647,0.147058823529412,0.0294117647058824,0,0,0.0294117647058824,0.0294117647058824,0,0.0147058823529412,0,0.0735294117647059,0.0441176470588235,0.0147058823529412,0,0.0441176470588235,0.0882352941176471,0.0588235294117647,0.0882352941176471,0,0,0.0294117647058824,0,0,0.205882352941176
1,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,0.333333333333333
1,0.0943396226415094,0,0.0566037735849057,0.0377358490566038,0.150943396226415,0,0.0377358490566038,0.0566037735849057,0.0377358490566038,0,0,0.0188679245283019,0.0188679245283019,0.113207547169811,0.0377358490566038,0,0.0188679245283019,0.0188679245283019,0.0566037735849057,0.0377358490566038,0.0188679245283019,0,0,0.0188679245283019,0,0,0.169811320754717
1,0.123076923076923,0,0.0769230769230769,0.0307692307692308,0.123076923076923,0,0,0.0615384615384615,0.0461538461538462,0,0,0.0307692307692308,0.0307692307692308,0.0461538461538462,0.0307692307692308,0.0153846153846154,0,0.0461538461538462,0.0769230769230769,0.0307692307692308,0.0307692307692308,0.0153846153846154,0,0,0,0,0.184615384615385
1,0.04,0,0.02,0.06,0.16,0.04,0.02,0,0.06,0,0,0.08,0,0.08,0,0,0,0.02,0.12,0.06,0,0,0,0,0,0,0.24
1,0.032258064516129,0,0.0483870967741935,0.032258064516129,0.0967741935483871,0.0161290322580645,0,0.0161290322580645,0.0483870967741935,0.0161290322580645,0,0.0161290322580645,0,0.0967741935483871,0.0806451612903226,0,0.0161290322580645,0.0483870967741935,0.0967741935483871,0.0806451612903226,0.0483870967741935,0,0,0.0161290322580645,0,0,0.193548387096774
1,0.0588235294117647,0,0.0588235294117647,0.0294117647058824,0.117647058823529,0.0147058823529412,0,0.0294117647058824,0.0735294117647059,0,0,0.0441176470588235,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.0588235294117647,0.0147058823529412,0.0441176470588235,0.0294117647058824,0.0294117647058824,0.0882352941176471,0.0147058823529412,0,0,0,0,0.235294117647059
1,0.0819672131147541,0,0.0491803278688525,0.0327868852459016,0.180327868852459,0,0.0491803278688525,0.0327868852459016,0.0163934426229508,0,0,0.0327868852459016,0.0327868852459016,0.0819672131147541,0,0.0163934426229508,0.0163934426229508,0.0327868852459016,0.0491803278688525,0.0819672131147541,0.0327868852459016,0.0163934426229508,0,0,0,0,0.163934426229508
1,0.0862068965517241,0,0.0862068965517241,0.0172413793103448,0.172413793103448,0,0,0.0344827586206897,0.0172413793103448,0,0,0.0517241379310345,0.0344827586206897,0.0517241379310345,0,0.0344827586206897,0,0.0172413793103448,0.0862068965517241,0.0689655172413793,0.0344827586206897,0.0172413793103448,0,0,0,0,0.189655172413793
1,0.0491803278688525,0,0,0.0655737704918033,0.147540983606557,0.0327868852459016,0.0327868852459016,0,0.0655737704918033,0,0,0.0655737704918033,0,0.0655737704918033,0,0,0.0163934426229508,0.0327868852459016,0.0819672131147541,0.0655737704918033,0.0327868852459016,0.0163934426229508,0,0.0163934426229508,0,0,0.213114754098361
1,0.0434782608695652,0,0.0289855072463768,0.0289855072463768,0.144927536231884,0.0434782608695652,0,0.0289855072463768,0.0144927536231884,0.0144927536231884,0,0.0289855072463768,0.0144927536231884,0.0869565217391304,0.0434782608695652,0,0,0.0289855072463768,0.0869565217391304,0.072463768115942,0.0869565217391304,0,0,0.0144927536231884,0,0,0.188405797101449
1,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.176470588235294,0,0,0,0,0,0.294117647058824
1,0.0701754385964912,0,0.0350877192982456,0.0526315789473684,0.157894736842105,0.0175438596491228,0.0526315789473684,0,0.0350877192982456,0,0,0.0350877192982456,0.0175438596491228,0.105263157894737,0,0,0.0175438596491228,0.0350877192982456,0.0350877192982456,0.0526315789473684,0.0526315789473684,0.0175438596491228,0,0.0175438596491228,0,0,0.192982456140351
1,0.0461538461538462,0,0.0461538461538462,0.0615384615384615,0.107692307692308,0,0,0,0.0769230769230769,0,0,0.0769230769230769,0.0153846153846154,0.123076923076923,0.0923076923076923,0,0,0.0153846153846154,0.0461538461538462,0.0153846153846154,0.0461538461538462,0,0,0,0,0,0.230769230769231
1,0.072463768115942,0.0144927536231884,0.0144927536231884,0.0434782608695652,0.130434782608696,0.0144927536231884,0.0144927536231884,0,0.0579710144927536,0,0,0.0289855072463768,0.0144927536231884,0.0869565217391304,0.0434782608695652,0.0289855072463768,0,0.0289855072463768,0.0579710144927536,0.0869565217391304,0.0289855072463768,0.0289855072463768,0,0,0,0,0.202898550724638
1,0.0645161290322581,0,0,0.032258064516129,0.225806451612903,0,0,0,0.032258064516129,0,0,0.0645161290322581,0.032258064516129,0.032258064516129,0,0,0.032258064516129,0.0967741935483871,0,0.0967741935483871,0.0645161290322581,0,0,0,0,0,0.225806451612903
1,0.08,0,0.1,0.02,0.16,0,0,0,0.04,0,0,0.04,0.02,0.1,0.02,0.02,0.02,0.02,0.06,0.04,0.02,0.02,0,0,0,0,0.22
1,0.0483870967741935,0,0,0.0483870967741935,0.145161290322581,0.032258064516129,0.032258064516129,0,0.0806451612903226,0,0,0.0645161290322581,0,0.0806451612903226,0,0,0.032258064516129,0.032258064516129,0.0806451612903226,0.0645161290322581,0.032258064516129,0.0161290322580645,0,0,0,0.0161290322580645,0.193548387096774
1,0.0298507462686567,0,0.0298507462686567,0.0447761194029851,0.149253731343284,0.0149253731343284,0,0,0.0298507462686567,0.0149253731343284,0,0.0298507462686567,0.0149253731343284,0.0597014925373134,0.0447761194029851,0.0298507462686567,0,0.0298507462686567,0.104477611940299,0.0895522388059701,0.0447761194029851,0,0,0.0298507462686567,0,0,0.208955223880597
1,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.176470588235294,0,0,0,0,0,0.294117647058824
1,0.0892857142857143,0,0.0535714285714286,0.0357142857142857,0.160714285714286,0,0.0357142857142857,0.0357142857142857,0.0178571428571429,0.0178571428571429,0,0,0.0357142857142857,0.107142857142857,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0535714285714286,0.0535714285714286,0,0,0,0,0,0,0.232142857142857
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0.3
1,0.0563380281690141,0,0.0422535211267606,0.0140845070422535,0.154929577464789,0.0140845070422535,0,0.0140845070422535,0.028169014084507,0,0,0.0845070422535211,0.0704225352112676,0.028169014084507,0.0422535211267606,0.0140845070422535,0.0140845070422535,0.0563380281690141,0.0704225352112676,0.028169014084507,0.0563380281690141,0,0,0,0,0,0.211267605633803
1,0,0,0,0.0232558139534884,0.232558139534884,0.0465116279069767,0,0,0.0232558139534884,0,0,0.0697674418604651,0,0.0465116279069767,0,0,0.0232558139534884,0.0930232558139535,0.0697674418604651,0.0697674418604651,0.0697674418604651,0,0,0,0,0,0.232558139534884
1,0.0142857142857143,0.0142857142857143,0,0.0428571428571429,0.2,0.0285714285714286,0,0.0142857142857143,0.0714285714285714,0,0,0.1,0.0285714285714286,0.0285714285714286,0.0142857142857143,0,0.0142857142857143,0.0142857142857143,0.1,0.0571428571428571,0.0285714285714286,0.0142857142857143,0,0,0,0,0.214285714285714
1,0.0151515151515152,0,0.0303030303030303,0,0.121212121212121,0.0151515151515152,0,0.0151515151515152,0.0909090909090909,0,0,0.0606060606060606,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0151515151515152,0.0757575757575758,0.0909090909090909,0.0606060606060606,0.0454545454545455,0,0,0,0,0,0.181818181818182
1,0.0793650793650794,0,0,0.0317460317460317,0.111111111111111,0,0,0,0.0317460317460317,0.0158730158730159,0,0.0476190476190476,0.0158730158730159,0.0634920634920635,0.0634920634920635,0.0317460317460317,0,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0317460317460317,0,0,0,0,0,0.206349206349206
1,0.0289855072463768,0,0.0434782608695652,0.0144927536231884,0.130434782608696,0,0.0144927536231884,0.0434782608695652,0.0289855072463768,0.0144927536231884,0,0.0289855072463768,0.0579710144927536,0.0579710144927536,0.0579710144927536,0,0.0144927536231884,0.0579710144927536,0.072463768115942,0.072463768115942,0.0289855072463768,0.0144927536231884,0,0,0,0,0.217391304347826
1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.5
1,0.0735294117647059,0,0.0147058823529412,0,0.176470588235294,0.0147058823529412,0.0147058823529412,0,0.0294117647058824,0,0,0.0735294117647059,0.0147058823529412,0.0441176470588235,0,0.0294117647058824,0.0147058823529412,0.0588235294117647,0.117647058823529,0.0735294117647059,0.0294117647058824,0,0,0,0,0,0.220588235294118
1,0,0,0,0.0454545454545455,0.196969696969697,0.0303030303030303,0,0.0151515151515152,0.0303030303030303,0,0,0.0909090909090909,0.0303030303030303,0.0303030303030303,0.0151515151515152,0,0.0151515151515152,0.0454545454545455,0.106060606060606,0.0303030303030303,0.0757575757575758,0.0303030303030303,0,0,0,0,0.212121212121212
1,0.0441176470588235,0,0.0294117647058824,0.0441176470588235,0.147058823529412,0.0441176470588235,0,0.0147058823529412,0.0147058823529412,0,0,0,0.0147058823529412,0.117647058823529,0.0441176470588235,0,0.0147058823529412,0.0441176470588235,0.0882352941176471,0.0588235294117647,0.0588235294117647,0,0,0.0147058823529412,0,0,0.205882352941176
1,0.0769230769230769,0,0,0,0.0769230769230769,0,0,0,0.153846153846154,0,0,0.0769230769230769,0,0.0769230769230769,0,0,0.0769230769230769,0,0,0.153846153846154,0.0769230769230769,0,0,0,0,0,0.230769230769231
1,0.0714285714285714,0,0.0285714285714286,0.0285714285714286,0.185714285714286,0,0.0142857142857143,0.0285714285714286,0.0285714285714286,0,0,0.0571428571428571,0.0428571428571429,0.0428571428571429,0.0142857142857143,0,0.0142857142857143,0.0714285714285714,0.0428571428571429,0.0857142857142857,0.0285714285714286,0.0142857142857143,0,0,0,0,0.2
1,0.0298507462686567,0,0.0298507462686567,0.0149253731343284,0.194029850746269,0,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0.0298507462686567,0,0.0298507462686567,0.0597014925373134,0.0298507462686567,0.0298507462686567,0.0597014925373134,0.0746268656716418,0.0746268656716418,0.0895522388059701,0,0,0,0,0,0.208955223880597
1,0.04,0,0,0,0.16,0,0,0,0.04,0,0,0.08,0.08,0.08,0,0,0.04,0.04,0.04,0.04,0.08,0.04,0,0,0,0,0.24
1,0.0461538461538462,0,0,0.0153846153846154,0.153846153846154,0.0307692307692308,0,0.0153846153846154,0.0615384615384615,0,0,0.0769230769230769,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.0153846153846154,0,0.0923076923076923,0.0307692307692308,0.107692307692308,0.0307692307692308,0.0153846153846154,0,0,0,0,0.215384615384615
1,0.0434782608695652,0,0.0434782608695652,0,0.130434782608696,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0,0,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,0,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0,0,0,0,0.260869565217391
1,0.0606060606060606,0,0.0151515151515152,0.0454545454545455,0.212121212121212,0.0151515151515152,0,0.0151515151515152,0.0454545454545455,0.0151515151515152,0,0.0757575757575758,0.0454545454545455,0.0303030303030303,0.0151515151515152,0,0.0151515151515152,0.0757575757575758,0,0.0757575757575758,0.0151515151515152,0,0,0.0151515151515152,0,0,0.212121212121212
1,0.0882352941176471,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.132352941176471,0,0,0.0147058823529412,0.0735294117647059,0.0294117647058824,0,0.0441176470588235,0.0294117647058824,0,0.0294117647058824,0.0294117647058824,0.0147058823529412,0.0294117647058824,0.0588235294117647,0.0441176470588235,0.102941176470588,0,0,0.0441176470588235,0,0,0.191176470588235
1,0.0652173913043478,0,0.0434782608695652,0.0434782608695652,0.152173913043478,0.0217391304347826,0,0,0.0652173913043478,0.0217391304347826,0,0.0434782608695652,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0,0.0652173913043478,0.0652173913043478,0.0217391304347826,0.0217391304347826,0.0217391304347826,0,0,0,0,0.260869565217391
1,0.0888888888888889,0,0.0222222222222222,0.0222222222222222,0.155555555555556,0,0.0222222222222222,0,0.0222222222222222,0,0,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0444444444444444,0,0,0.0666666666666667,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.0222222222222222,0,0.0444444444444444,0.0222222222222222,0,0.222222222222222
1,0.0434782608695652,0,0.0144927536231884,0.0289855072463768,0.159420289855072,0,0.0144927536231884,0.0144927536231884,0.072463768115942,0.0144927536231884,0,0.0144927536231884,0.0289855072463768,0.072463768115942,0.072463768115942,0.0144927536231884,0,0.0289855072463768,0.0434782608695652,0.101449275362319,0.0289855072463768,0.0144927536231884,0,0,0,0,0.217391304347826
1,0.0857142857142857,0,0.0571428571428571,0.0285714285714286,0.114285714285714,0,0,0.0285714285714286,0.0571428571428571,0,0,0,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286,0,0,0,0,0.228571428571429
1,0.0666666666666667,0,0.0222222222222222,0.0222222222222222,0.133333333333333,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0222222222222222,0,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.0444444444444444,0.0222222222222222,0,0.0444444444444444,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0.222222222222222
1,0.078125,0,0.015625,0.046875,0.1875,0,0,0,0.0625,0,0,0.046875,0.015625,0.03125,0.03125,0.03125,0,0.09375,0,0.109375,0.03125,0.015625,0,0,0,0,0.203125
1,0,0,0.0909090909090909,0,0.181818181818182,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.272727272727273
1,0.078125,0,0.046875,0.03125,0.15625,0,0.015625,0,0.0625,0,0,0.046875,0.015625,0,0.0625,0.015625,0,0.109375,0,0.09375,0.046875,0.015625,0,0,0,0,0.203125
1,0.113636363636364,0,0.0454545454545455,0,0.0681818181818182,0,0,0.0227272727272727,0.0681818181818182,0,0,0.0227272727272727,0.0227272727272727,0,0.0681818181818182,0.0227272727272727,0,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0,0,0.227272727272727
1,0.0882352941176471,0,0.0147058823529412,0.0588235294117647,0.147058823529412,0.0147058823529412,0,0.0147058823529412,0.0588235294117647,0,0,0.0294117647058824,0,0.0294117647058824,0.0441176470588235,0.0147058823529412,0,0.0882352941176471,0.0441176470588235,0.0735294117647059,0.0294117647058824,0.0147058823529412,0,0,0,0,0.235294117647059
